,Identifier,Title,Subject,Date,Text,locations,tags
588,30683,"Jane Addams to Anita McCormick Blaine, April 20, 1924","Addams, Jane, gratitude;Hull-House, atmosphere",1924-04-20 00:00:00,woman intern leagu peac freedom dear mr blain rose wonder given pleasur mani peopl easter morn good u time may thank assur alway devotedli jane addam hullhous chicago april 20 1924,"41.8716164,-87.6474573",Hull-House;Thanks
591,30661,"Jane Addams to Sara Levy Steiner, June 4, 1924","Addams, Jane, travels",1924-06-04 00:00:00,june 4 1924 hullhous 800 south halst street chicago dear mr steiner plan leav ten oclock train monday even june 9 arriv grinnel 627 hope time may hour later good take anticip visit much pleasur get rockford morn 11 th glad leav morn tenth hastili jane addam,"41.8716164,-87.6474573",Travels
602,30566,"Jane Addams to Robert Lee Greene, May 28, 1924","peace movement, activities of",1924-05-28 00:00:00,may 28 1924 dear mr green plan submit alway much interest afraid late present school send miss balch ask repli faith mr r l green depart pharmaci univers notr dame notr dame indiana,"41.8716164,-87.6474573",Peace
603,30556,"Jane Addams to Mary E. Porter, May 28, 1924","Addams, Jane, and Women's International League for Peace and Freedom;Women's International League for Peace and Freedom, organization",1924-05-28 00:00:00,woman intern leagu peac freedom hullhous chicago may 28 1924 dear mr porter thank much kind letter much interest cours say florenc nightingal sever peopl met england knew person alway much interest hear headquart geneva larg leagu nation send pictur headquart see quit charm old hous also send letter miss balch mani year secretari leagu ask send literatur presid sinc organ leagu 1915 although headquart geneva think doubt direct whole thank kind faith j initi mr mari e porter 4516 averi avenu detroit michigan,"41.8716164,-87.6474573",Peace
605,30531,"Emily Balch Greene to Vilma Glücklich, July 14, 1924","Addams, Jane, and Women's International League for Peace and Freedom;Women's International League for Peace and Freedom, organization",1924-07-14 00:00:00,woman intern leagu peac freedom section unit state 1403 h st nw washington dc illeg juli fourteenth 1924 dear miss glcklich spite impos paper brief note say miss addam ask explain quit misunderstand thought drive new associ member ought carri unit state contrari plan sure necessari piec work carri headquart geneva hope associ member could secur meet pax special doubt much anyth inde could accomplish line meet view thing explain alway cordial emili g balch sign,"38.9002175,-77.0325748",Memberships;Peace
606,30512,"Jane Addams to Amy Woods, July 14, 1924","Women's International League for Peace and Freedom, activities;Addams, Jane, requests from",1924-07-14 00:00:00,hull cove main juli 14 1924 dear miss wood dr swiggett sent correct copi two address sent miss surl file washington offic good deal good materi may abl use later sent 1000 00 mr post report miss balch come end end month tri get letter page 2 hope good rest fortun wind blow northward delight see littl hous alway devotedli jane addam,"44.4122263,-68.2518074",Peace;Requests
609,30477,"Jane Addams to Anna Melissa Graves, April 19, 1924","Addams, Jane, travels",1924-04-19 00:00:00,hullhous 800 south halst street chicago april 19 1924 dear miss grave thank much letter arriv baltimor tuesday morn go old friend mr niver plan spend night leav earli wednesday morn new york would nice see hope meet miss gilman lunch faith jane addam sign miss anna grave baltimor maryland,"41.8716164,-87.6474573",Travels
612,30402,"Jane Addams to Hannah Clothier Hull, July 8, 1924","Addams, Jane, travels",1924-07-08 00:00:00,hull cove main dear mr hull thank much kind letter glad go see ocean citi chanc talk thing mr lewi leav friday afternoon plan stay sunday hastili alway affection jane addam juli 8 1924,"44.4122263,-68.2518074",Travels
616,30324,"Jane Addams to Rosika Schwimmer, June 29, 1924","Women's International League for Peace and Freedom, activities;Hull-House, residents",1924-06-24 00:00:00,toronto canada june 29 1924 dear mde schwimmer never heard coat stori quit bewild spoke washington one hullhous ever heard although inquir dr hamilton j lathrop mari smith well other materi school done stenograph sent miss wood washington offic june 20th sure write miss flora b surl glad send page 2 two lectur charg offic juli august miss wood away believ good confer toronto although leav littl time write seem none wors peac meet glad get main next week cordial greet mother sister faith jane addam,"43.653226,-79.3831843",Peace;Requests
617,30285,"Jane Addams to Cyrus Hall McCormick, Jr., January 11, 1924","Addams, Jane, requests from;Hull-House, donations",1924-01-11 00:00:00,hullhous 800 south halst street chicago januari 11 1924 dear mr mccormick sever year kindli sent u contribut 100 dollar toward gener expens account hullhous realiz constitut claim upon generos grate could give u amount year need neighborhood crowd upon u difficult give regular undertak new demand constantli aris thank kind hope presum upon courtesi faith jane addam sign mr cyru h mccormick 606 michigan avenu chicago ill,"41.8716164,-87.6474573",Hull-House;Requests
621,30159,"Jane Addams to Amy Woods, June 20, 1924","Addams, Jane, and Women's International League for Peace and Freedom;Women's International League for Peace and Freedom, finances;Women's International League for Peace and Freedom, activities",1924-06-20 00:00:00,hullhous 800 south halst street chicago june 20 1924 dear miss wood glad get letter know meet swarthmor first money report summer school twice sent mr post 25000 50000 hand look would secur 25000 mr wieboldt first week send donat first juli 25000 100000 without borrow hope may abl sell copi report later hope vilma glcklich send name intern member live unit state send report directli would foolish cours send report geneva pay postag back hope begin sell rest like pay 100 ie send 5000 time juli 100 sent hullhous perhap variou branch would specul least 2500 5000 worth alway sent lead librari unit state england suppos ought donat british section 10 copi hope order cours rapidli possibl toward collect balanc grate loan miss balch mr post will make written left margin least go back geneva sent european section member page 2 quit understand balanc go nation offic suspect last sentenc misunderstood feel money sent washington offic thought consum nation consum great rapid actual congress began first item miss surl list one gave littl shiver go howev past right quit right assum european expens paid intern treasuri amsterdam hagu would head tax credit london offic financi arrang sort return mme ramondt money advanc individu european would go back intern treasuri hope much go main two month chanc see earli juli hull cove mt desert three mile bar harbor love come see u affection jane addam sign p mr trimbl came dinner last even good talk pax special interest,"41.8716164,-87.6474573",Finances;Peace
626,30063,"Jane Addams to Amy Woods, January 9, 1924","Women's International League for Peace and Freedom, meetings;Women's International League for Peace and Freedom, delegates;Women's International League for Peace and Freedom, finances",1924-01-09 00:00:00,woman intern leagu peac freedom dear miss wood thank much copi letter sent miss marshal mde ramondt written c marshal assum mde ramondt financi secretari would charg select deleg hope c would consent associ send 4000 mr lewi need would rather wait two month write vilma glcklich ask send u name member section least offici page 2 european section sure get help foriegn woman associ must name compar local member summer school committe meet friday write afterward hastili jane addam hullhous chicago jani 9 1924,"41.8781136,-87.6297982",Conferences;Finances;Peace
632,29946,"Jane Addams to Vilma Glücklich, April 15, 1924","Women's International League for Peace and Freedom, activities;Women's International League for Peace and Freedom, meetings",1924-04-15 00:00:00,woman intern leagu peac freedom hullhous chicago april 15 1924 dear vilma glcklich nice know come cours easi explain misunderstand minut see madam ramondt appoint financi secretari last seat board hotel hagu confer decemb 1922 alway thought took minut meet cours never occur tell may doubtless rememb board previous decid foolish bring home money might unit state put new york bank currenc holland perfectli stabl mr palth agre act actual treasur could someon correspond take care actual bookkeep madam ramondt consent thereupon made financi secretari madam ramondt assist record secretari seem perfectli easi make financi secretari gener secretari divin two offic miss balch held customari combin agre circumst better divid two offic clear mind explain confus mind apotheosi present two last meet procedur strictli constitut dame rachel crowdi invit week ago expect come leagu woman voter buffalo meet week agre today half expens hope arrang complet found could come either u know anyth anyon el leagu nation invit see enclos tent program give open address first morn miss heymann review work afternoon seem much better survey made european anyon spend much nine year unit state page 2 grate materi sent miss heymann hand anticip come much pleasur affection miss vilma glcklich steamship berengaria new york citi,"41.8716164,-87.6474573",Meetings;Peace
634,29942,"Jane Addams to Rosika Schwimmer, April 15, 1924","Addams, Jane, requests from",1924-04-15 00:00:00,woman intern leagu peac freedom hullhous chicago april 15 1924 dear madam schwimmer vilma glcklich sail steamship berengaria april 12 land new york april 18 cunard line write boat miss holbrook say go leav chicago friday send copi letter written vilma glcklich case miss mine boat see wrote ask madam ramondt made financi secretari done constitut manner sure member board rememb evid vilma glcklich gener confus last meet consciou glad come hastili jane addam sign,"41.8716164,-87.6474573",Peace;Requests;Travels
635,29941,"Jane Addams to Rosika Schwimmer, April 16, 1924","Women's International League for Peace and Freedom, office and staffing;Women's International League for Peace and Freedom, meetings",1924-04-16 00:00:00,apr 16 1924 woman intern leagu peac freedom genv 6 ru du vieuxcollg dear madam schwimmer see enclos list made miss heymann offic put one consult member see also know circular board member meet 24th mr lewi prepar eighteen hous abl take care mani tri persuad meet aldin hotel philadelphia leav 21st speak baltimor 22nd mass meet new york 23rd would nice find philadelphia 24th 25th hastili jane addam sign,"41.8716164,-87.6474573",Meetings;Peace
640,29865,"Jane Addams to Amy Woods, March 19, 1924","Addams, Jane, financial dealings;Addams, Jane, and Women's International League for Peace and Freedom;Women's International League for Peace and Freedom, finances",1924-03-19 00:00:00,woman intern leagu peac freedom dear miss wood littl acct 1300 1500 promis yesterday hope good hunt ny chang list hastili jane addam march 19 1924,"41.8716164,-87.6474573",Finances;Peace
643,29835,"Jane Addams to Edith Abbott, February 28, 1924","Addams, Jane, requests from",1924-02-28 00:00:00,dear e abbott give pupil anna louis interest tale hastili jane addam febi 28 1924 hullhous chicago,"41.8716164,-87.6474573",Requests
648,29738,"Lida Gustava Heymann to Rosika Schwimmer, April 10, 1924","Women's International League for Peace and Freedom, activities;Women's International League for Peace and Freedom, delegates;Addams, Jane, requests from",1924-04-10 00:00:00,woman intern leagu peac freedom section unit state headquart 1403 h street northwest washington dc washington dc april 10 1924 dear madam schwimmer write miss addam say count upon speak iv intern congress washington hotel washington dc even mass meet saturday 830 pm may 3 subject peac 30 minut hope abl sincer lida gustava heymann sign vicepresid,"38.900023,-76.985246",Conferences;Peace;Requests
651,29692,"Jane Addams to Esther Loeb Kohn, January 6, 1924","Hull-House, finances;Chicago, charitable work in",1924-01-06 00:00:00,hullhous 800 south halst street chicago dear mr kohn send pamphlet hh truste member financ committe think especi good subject commun chest hastili jane addam jani 6 1924,"41.8716164,-87.6474573",Hull-House;Philanthropy
652,29680,"Jane Addams to Ida Campbell Mott-Smith Lovett, March 28, 1924","Addams, Jane, requests from",1924-03-28 00:00:00,march 28 1924 new york 265 henri street dear mr lovett thank much dear letter program may two wire send thursday sure first wire sent well care hastili alway devotedli y j addam page 2 henri street settlement 265 henri street new york ny mr robert lovett hullhous 800 halst st chicago,"40.7140074,-73.9845201",Requests
657,29660,"Jane Addams to Myra Harriet Reynolds Linn, January 5, 1924","Addams, Jane, and family;holidays and celebrations",1924-01-05 00:00:00,woman intern leagu peac freedom dear myra christma box nice went bed day wretch bronchiti still keep upstair although much better eat cake meal dunk tea coffe case may great fun illeg well eat rest xma check come soon abl go bank sever thing glad housekeep arrang come well without need chang posit sure keep someon illeg help two babi know glad jane go back school plea give kiss famili love aunt jane addam hullhous chicago jani 5 1924,"41.8716164,-87.6474573",Family;Holidays
659,29652,"Jane Addams to Rosika Schwimmer, March 18, 1924","Addams, Jane, gratitude",1924-03-18 00:00:00,woman intern leagu peac freedom dear mde schwimmer thank much materi sent gertrud woker washington return miss heymann assum contact hastili jane addam hullhous chicago march 18 1924,"41.8716164,-87.6474573",Thanks
660,29651,"Jane Addams to Carrie Chapman Catt, March 18, 1924","Women's International League for Peace and Freedom, delegates",1924-03-18 00:00:00,woman intern leagu peac freedom dear mr catt grate kind letter sorri attend confer panamerican build may enclos letter dr jacob littl congress interven day shall write boat perhap shall opportun talk buffalo faith jane addam hull hous chicago march 18 1924,"41.8716164,-87.6474573",Conferences;Peace
662,29619,"Jane Addams to Salmon Oliver Levinson, March 17, 1924","Women's International League for Peace and Freedom, meetings;Addams, Jane, gratitude",1924-03-17 00:00:00,hullhous 800 south halst street chicago march 17 1924 dear mr levinson gener check 5000 came morn sure know appreci generos kind consent speak u send program day meantim alway grate jane addam sign mr levinson 76 west monro street chicago illinoi,"41.8716164,-87.6474573",Conferences;Finances;Peace
664,29596,"Jane Addams to Amy Woods, February 22, 1924","Addams, Jane, and Women's International League for Peace and Freedom;Women's International League for Peace and Freedom, delegates;Women's International League for Peace and Freedom, finances;Women's International League for Peace and Freedom, meetings",1924-02-22 00:00:00,woman intern leagu peac freedom hullhous chicago februari 22 1924 dear miss wood aw glad letter list peopl come seem good expect hope get good repres sweden denmark latter cours largest number member nation section glad miss thora daugaard presid could repres denmark miss widegren know anxiou come sweden think write express hope come enclos check 4000 understand goe almost directli european expens list sent imagin least madam duchn frau hertzka english deleg would pay expens madam schwimmer paula pogni new york could cours repres hungari also cours vilma glcklich come write express regret griev send select deleg place madam ramondt hand sent copi letter wrote madam ramondt vilma glcklich copi letter wrote vilma glcklich madam ramondt day might misunderstand explain care madam ramondt financi secretari fund alreadi holland would easier wayfar agenc go holland interview switzerland madam ramondt done thing abli hagu confer seem matter financi secretari rather gener secretari thing slow get settl europ felt must interven decid divis function page 2 japanes written appoint japanes woman washington repres suppos countri certain extent certainli get touch promptli foreign woman club ought chanc fill deleg nation alreadi countri written new york branch hope cooper arrang meet foreign woman club new york time call grace abbott go see long experi immigr would give valuabl advic recept foreign woman club chicago march 4 mr berg recent return sweden brought charm letter photograph ellen key realli much spirit sweden think could find foreign woman condit realli delight plan take care deleg first week june judg st loui letter think might expect help travel expens train variou town visit telegraph morn ask send outlin letter think ought write suspect definit data shape think usabl work send blue paper send direct envelop one thing want suggest may sound queer whole experi rais money check sent person ask money get twice much make person appeal peopl like know respond therefor like say plea make check sophi h dull trea direct j hullhous chicago may enter special european fund think make divid loyalti confus cours page 3 quit like idea american corefer topic seem break littl intern charact congress howev suppos final bit program make take meet march invit receiv intern committe must think ask madam schwimmer speak know fine orat perhap would best one even meet sure would great mistak invit alway devotedli jane addam sign p like gertrud baer see letter european deleg etc write anyon think would like formal letter,"41.8716164,-87.6474573",Conferences;Finances;Peace
666,29533,"Jane Addams to Emily Greene Balch, January 1924","Addams, Jane, requests from",1924-01-01 00:00:00,dear egb littl confus retir teacher ja,"41.8781136,-87.6297982",Requests
667,29531,"Jane Addams to Martha Stout Trimble, March 15, 1924","Addams, Jane, and peace movement;Addams, Jane, requests to",1924-03-15 00:00:00,hullhous 800 south halst street chicago march 15 1924 dear mr trimbl happi go st loui sure equal go pax special could go chicago mr taussig old friend mine half promis stand st loui meet cours glad know date know seem pax special fine long life hastili jane addam sign mr martha trimbl 1403 h street nw washington dc,"41.8716164,-87.6474573",Conferences;Peace
668,29527,"Jane Addams Linn to Jane Addams, July 10, 1923","Addams, Jane, and family;Addams, Jane, health of",1923-07-10 00:00:00,imag dear aunt jane think time want sick ever wish wish come page 2 promis two new front teeth come three littl girl love jane p pas second grade,"33.920391,-117.4465139",Family;Health
677,29353,"Jane Addams to Ellen Winsor, ca. January 27, 1921","Addams, Jane, requests to",1921-01-27 00:00:00,plea telegraph bennett american address 9 charl river squar boston jane addam,"38.9071923,-77.0368707",Requests
679,29347,"Jane Addams to Christina C. Miller, February 22, 1924","Addams, Jane, lectures;Women's International League for Peace and Freedom, activities;Addams, Jane, requests to",1924-02-22 00:00:00,woman intern leagu peac freedom hullhous chicago februari 22 1924 dear miss miller sorri delay letter repli telegram februari 8 felt could speak town hall engag mr eli speak march 28 pay 25000 occas bad profession ethic speak gener meet town place within short time engag jersey citi forum march 21 one brooklyn forum march 24 audienc quit differ type anoth citi would possibl meet member new york leagu time saturday twentysecond sunday twentythird glad could arrang could meet repres foreign woman club think could get address foreign languag inform servic 119 west fortyfirst street new york mr read lewi director got commun would add great deal washington confer plan recept foreign woman club chicago march 4 woman take great deal interest regret delay repli hope forgiv suggest altern plan faith jane addam sign,"41.8716164,-87.6474573",Meetings;Peace;Requests
691,29258,"Jane Addams to Dora Wells, February 21, 1921","Hull-House, support for;Hull-House, programs",1921-02-21 00:00:00,hullhous 800 south halst street chicago februari 21 1921 dear miss well may thank sincer contribut mr britton boy club band sure know much appreci hope time come see u hear band best faith jane addam sign,"41.8716164,-87.6474573",Hull-House;Philanthropy
693,29239,"Jane Addams to Ada Lois James, March 11, 1924","Addams, Jane, gratitude;Women's International League for Peace and Freedom, finances",1924-03-11 00:00:00,woman intern leagu peac freedom dear miss jame grate larg check good letter hastili jane addam march 11 1924,"41.8781136,-87.6297982",Finances;Peace
695,29235,"Jane Addams to Sophia Heatly Dulles, April 7, 1924","Women's International League for Peace and Freedom, finances;Women's International League for Peace and Freedom, activities",1924-04-07 00:00:00,woman intern leagu peac freedom dear miss dull enclos check given special fund intern summer school shall ask endors intern summer school return mr van der vaart treasur fund hope make 2500 soon return sent washington today check 200 mari w lippincott wyncot pa wish credit penn quota also pledg 200 paid june wrote miss wood send card record fund go difficult select peopl pax special think countri select individu doubt one countri knew peopl want see might influenc select two nice letter morn offic one miss wood one miss heymann appar go well moment program much favor comment sincer gratitud help time deep troubl faith jane addam sign hullhous chicago april 7th 1924,"41.8716164,-87.6474573",Finances;Peace
696,29234,"Jane Addams to Salmon Oliver Levinson, March 10, 1924","Addams, Jane, requests from;Women's International League for Peace and Freedom, meetings;Women's International League for Peace and Freedom, finances",1924-03-10 00:00:00,hullhous 800 south halst street chicago march 10 1924 dear mr levinson ventur send copi letter sent membership realiz mani claim grate felt could help u vienna congress hope presum upon kind faith jane addam sign mr salmon levinson 76 w monro street chicago illinoi,"41.8716164,-87.6474573",Conferences;Peace;Requests
709,28853,"Jane Addams to Wilbur Kelsey Thomas, February 5, 1924","Addams, Jane, requests from",1924-02-05 00:00:00,hullhous 800 south halst street chicago februari 5 1924 dear mr thoma alreadi sent mr holst everyth also new york chicago address allen committe sinc come back send take care faith jane addam sign mr wilbur k thoma 20 south twelfth street philadelphia pa,"41.8716164,-87.6474573",Requests
710,28846,"Jane Addams to Adena Miller Rich, March 25, 1920","Addams, Jane, requests from;Addams, Jane, and Hull-House;Hull-House, residents",1920-03-25 00:00:00,plea foward realli perplex letter anyth pond agenc ny antler hotel colorago spring colo march 25 1920 dear miss rich felt quit mean dump correspond upon hope mr byron return time act consult counsel plea tell beck miss hartmann goe 1 st april miss mcmanu arrang take cash least present back 8 th april talk also chanc end say good bye miss jennison plea tell sure expect next fall pleasant journey find fine weather mari breath becom amazingli better alway jane addam,"38.8336174,-104.8266904",Hull-House;Requests
711,28821,"Jane Addams, Catherine E. Marshall, Lida Gustava Heymann, and Emily Greene Balch to World Governments, January 1923","Women's International League for Peace and Freedom, meetings;Women's International League for Peace and Freedom, activities",1923-01-01 00:00:00,woman intern leagu peac freedom intern offic geneva 6 rue du vieuxcollg januari 1923 dear sir beg enclos text resolut carri confer new peac held hagu 79th decemb 1922 resolut base upon fact put confer specialist present polit econom militari psycholog condit europ confer attend deleg 111 organ repres 20 million men woman 20 countri certainli interest convict concern present state world mean improv believ u sincer sign jane addam usa presid catherin c marshal great britain lida gustava heymann germani vicepresid emili g balch usa secretarytreasur,"46.2017056,6.1504108",Conferences;Peace
714,28808,"Jane Addams to Helen Culver, ca. March 23, 1920","Addams, Jane, speaking tours;Addams, Jane, travels",1920-03-23 00:00:00,hullhous 800 south halst street chicago dear miss culver sent one two book day think perhap read keyn make sensat countri well abroad think often hope winter prove pleasant one spring come rush last day grate mari smith go colorado next week speak engag denver univers boulder one two place visit brother day nice get countri better climat poor mari asthma may send dearest love mr peck hope word latter fare alway devotedli jane addam sign p also send copi last asia,"41.8716164,-87.6474573",Lectures;Travels
717,28750,"Jane Addams to Amy Woods, January 25, 1924","Women's International League for Peace and Freedom, meetings",1924-01-25 00:00:00,hullhous 800 south halst street chicago januari 25 1924 dear miss wood quit agre decis regard congress versu confer mere startl english announc thought might possibl give u littl leeway howev execut board littl stiff prerog come public busi meet inde quit right get hurriedli alway affection jane addam sign miss ami wood 1403 h street nw washington dc,"41.8716164,-87.6474573",Conferences;Peace
718,28749,"Jane Addams to Ethel Eyre Valentine Dreier, January 25, 1924","Addams, Jane, requests to;Addams, Jane, lectures",1924-01-25 00:00:00,hullhous 800 south halst street chicago januari 25 1924 dear mr dreier thank much kind invit luncheon arrang woman citi club new york speak mr eli friday even march 28 town hall natur prefer first appear new york citi therefor possibl date would luncheon saturday march 29 well understand one date select would might easili arrang sorri stay longer new york thank much cordial letter everi possibl appreci courtesi offer faith jane addam sign mr h edward dreier 35 remsen street brooklyn ny,"41.8716164,-87.6474573",Lectures;Requests
720,28738,"Jane Addams to Amy Woods, January 21, 1924","Addams, Jane, and Women's International League for Peace and Freedom;Women's International League for Peace and Freedom, finances;Women's International League for Peace and Freedom, meetings",1924-01-21 00:00:00,woman intern leagu peac freedom intern offic geneva 6 rue du vieuxcollg jani 21 1924 dear miss wood thank much copi letter mr lewi think mde ramondt know 5000 go earli spring sure assum get didnt decid take busi get deleg rather vilma glucklich written supposit shall write vilma glucklich well avoid confus hastili jane addam p dorothi north sent 3000 00 intern wil fund,"41.8716164,-87.6474573",Conferences;Finances;Peace
723,28660,"Jane Addams to Henrietta Octavia Rowland Barnett, March 20, 1920",lectures,1920-03-20 00:00:00,hullhous 800 south halst street chicago march 20 1920 dear mr barnett letter materi arriv yesterday get commun mr pond let know soon hear definit rejoic sure come write hasti note start colorado although alway devotedli plea never doubt although keep quiet seven month jane addam sign,"41.871626,-87.647437",Lectures;Travels
726,28568,"Jane Addams to Amy Woods, January 18, 1924","conferences;Addams, Jane, requests from",1924-01-18 00:00:00,woman intern leagu peac freedom intern offic geneva 6 rue du vieuxcollg hullhous chicago jani 18 1924 dear miss wood may receiv english iwl sheet plea return enclos one comment quit extraordinari care distinct european made congress member confer number europ must necess small act upon suggest ask variou nation bodi send fratern deleg might includ committe peac internation would mean great mani told offic make list shall get letter sign intern pre intern paper shall mr lewi would like combin u event must includ foreign woman club could write new york list perhap write ask cooper could ask swedish woman invit ellen key selma lagerlf guest congress repli later letter mde ramondt urg push select deleg say must name hope summer school materi prove avail must keep dame rachel crowdi count koessler congress cours affection jane addam sign,"41.8716164,-87.6474573",Conferences;Peace;Requests
728,28557,"Jane Addams to Julia Clifford Lathrop, January 18, 1924","Addams, Jane, memberships in organizations",1924-01-18 00:00:00,woman intern leagu peac freedom dear j lathrop suppos receiv enclos letter enclos copi stick resign cours perhap gentli put hope see afternoon henc hasti letter alway devotedli j addam hullhous chicago januari 181924,"41.8716164,-87.6474573",Memberships
729,28556,"Jane Addams to Grace DeGraff, January 18, 1924","Addams, Jane, requests from;Women's International League for Peace and Freedom, meetings",1924-01-18 00:00:00,hullhous 800 south halst street chicago dear miss degraff hope abl come school congress nice see hastili jane addam jani 18 1924,"41.8716164,-87.6474573",Meetings;Peace;Requests
741,28123,"Jane Addams to Charles Henry Dennis, November 2, 1923","peace movement, activities of;Addams, Jane, and Women's International League for Peace and Freedom",1923-11-02 00:00:00,hullhous 800 south halst street chicago novemb 2 1923 dear mr denni sorri long delay repli letter wait sever address even yet secur ask miss boynton head local branch woman intern leagu send list member consid qualifi take peac award plan also ask mr collier secretari chicago council foreign relat possibl alreadi commun sure valuabl local suggest might add also ask nation secretari miss wood send name peopl live gener region wish much manley hudson professor intern law harvard univers would send plan know spend everi summer leagu nation still retain member committe intern law well inform also wise whole subject peac committe work plan take much pleasur later submit thank courtesi matter regret stupid delay faith jane addam sign mr c h denni daili news chicago illinoi,"41.8716164,-87.6474573",Peace;Requests
743,28100,"Jane Addams to Myra Harriet Reynolds Linn, October 28, 1923","Addams, Jane, and family;Addams, Jane, travels",1923-10-28 00:00:00,american relief russian woman child cooper american friend servic committe room 1318 19 south la sall stret chicago dear myra tri crochet anoth littl sweater mari melissa turn well see send may wear dark night sleep porch put packag pair stock japanes machet stanley two littl indian fan jane myra must regard present babi nice letter illeg love alway love aunt jane addam oct 21 1923,"41.8813955,-87.6318626",Family;Travels
744,28096,"Jane Addams to Henrietta Octavia Rowland Barnett, December 22, 1922","Addams, Jane, travels;Addams, Jane, requests from",1922-12-22 00:00:00,copenhagen denmark new peac woman confer organ woman intern leagu peac freedom dec 22d 1922 dearest friend plan delay dont arriv england 9 pm dec 25 spend night travel companion miss marshal 20 meadway golder green nw near think page 2 may come see morn 26 conveni spend night go somewhat hasti visit parmour nice find letter alway know absolut devotedli jane addam,"55.6760968,12.5683372",Requests;Travels
755,27908,"Jane Addams to Amy Woods, ca. January 1924","Addams, Jane, requests from;Women's International League for Peace and Freedom, activities",1924-01-01 00:00:00,dear miss wood think could get help least cooper yw peopl hastili j,"41.8781136,-87.6297982",Peace;Requests
759,27865,"Jane Addams to David Starr Jordan, October 21, 1923","Addams, Jane, books read",1923-10-21 00:00:00,oct 21 1923 hullhous 800 south halst street chicago dear mr jordan found book hullhous upon return want thank copi put book world seem valuabl contribut along line think sure need stress withal charm style unflaggingli interest cordial greet mr jordan hope see soon faith jane addam,"41.8716164,-87.6474573",Books;Thanks
760,27859,"Jane Addams to Elizabeth Griffin Abbott, October 20, 1923","health, illness, and disease;Addams, Jane, health of",1923-10-20 00:00:00,hullhous 800 south halst street chicago dear mr abbott send chudah shawl got india one ill japan found great comfort think time sinc heard accid sure know great sympathi affect alway devotedli jane addam oct 20 th 1923,"41.8716164,-87.6474573",Health;Travels
769,27775,"Jane Addams to John Malcolm Stahl, October 16, 1923","Addams, Jane, requests to",1923-10-16 00:00:00,hullhous 800 south halst street chicago octob 16 1923 dear mr stahl sorri imposs come dinner mr herbert quick engag long stand twentieth club work woman afraid late chang thank kind invit faith jane addam sign mr john stahl 3401 michigan avenu chicago illinoi,"41.8716164,-87.6474573",Requests
782,27406,"Jane Addams to Rosika Schwimmer, December 7, 1923","Addams, Jane, requests from;Hull-House, visits to",1923-12-07 00:00:00,hullhous 800 south halst street chicago decemb 7 1923 dear madam schwimmer send enclos letter perhap would write directli miss foster friend inquir also send mr lloyd address although probabl want written say probabl would vacant room christma new year would call come hastili jane addam sign madam rosika schwimmer 4740 dorchest avenu chicago illinoi,"41.8716164,-87.6474573",Hull-House Visits;Requests
788,27330,"Jane Addams to Amy Woods, December 5, 1923","Women's International League for Peace and Freedom, finances;Women's International League for Peace and Freedom, meetings",1923-12-05 00:00:00,dear miss wood quit enthusiast materi letter morn think histor convict wil real valu sever point view mr fuldheim go new york think could send least 200 1000 alloc congress mr trimbl know 500 print circular card new stationeri send sampl may want come almost 200 cours balanc could go intern print think nation member circular announc congress soon possibl hear outsid feel left enclos two letter written plea keep file may contradict sure must begin program advertis purpos european see emerg could get brailsford low dickinson summer school could begin flourish name sure matter mr spencer right told plan seem foolish thought convert realli nice sure understand last plea excus bad typewrit believ affection jane addam sign hullhous chicago dec 5th 1923,"41.8781136,-87.6297982",Conferences;Finances;Peace
789,27320,"Jane Addams to Salmon Oliver Levinson, December 5, 1923","Hull-House, finances;Addams, Jane, requests from",1923-12-05 00:00:00,hullhous 800 south halst street chicago decemb 5 1923 dear mr levinson sever year kindli sent u contribut 100 toward gener expens account hullhous realiz constitut claim upon generos grate could give u amount year thank kind hope presum upon courtesi faith jane addam sign mr salmon levinson 76 w monro street chicago illinoi,"41.8716164,-87.6474573",Finances;Hull-House;Requests
790,27318,"Jane Addams to Anita McCormick Blaine, December 5, 1923","Hull-House, finances;Addams, Jane, requests from",1923-12-05 00:00:00,hullhous 800 south halst street chicago decemb 5 1923 dear mr blain mani year given u 1000 decemb toward gener expens hullhous ventur write anxiou start new year free debt usual grate gener help alway devotedli jane addam sign mr emmon blain 101 east eri street chicago illinoi,"41.8716164,-87.6474573",Finances;Hull-House;Requests
794,27290,"Jane Addams to Amy Woods, December 2, 1923","Women's International League for Peace and Freedom, activities;Women's International League for Peace and Freedom, meetings;Women's International League for Peace and Freedom, office and staffing",1923-12-02 00:00:00,dec 2 1923 hullhous 800 south halst street chicago dear miss wood dorothi north ny sister miss helen north 2 fifth ave written miss lewi propos might keep toward organ congress either ny washington write answer letter mabel kittredg enclos nat prest fine one perhap could someth u alic hamilton may go shall make miss breckinridg chairman summer school com hastili j addam,"41.8716164,-87.6474573",Conferences;Peace
804,27211,"Jane Addams to Anna Melissa Graves, November 20, 1923","Women's International League for Peace and Freedom, meetings",1923-11-20 00:00:00,hullhous 800 south halst street chicago novemb 20 1923 dear miss grave plan hold next intern congress wilp f washington next may send literatur concern soon arriv expect chicago quit steadili winter spring except week two march speak engag new york hope pleasur see sometim come month faith jane addam sign miss anna grave asociacion cristina feminina 70 doncel mexico f,"41.8716164,-87.6474573",Conferences;Peace
