,Identifier,Title,Subject,Date,Text,locations,tags
3625,1082,"Jane Addams to Macmillan Company, October 29, 1904","Addams, Jane, gratitude;Addams, Jane, books read",1904-10-29,hullhous 335 south halst street chicago oct 2904 macmillan compani new york gentleman much admir common lot public atlant grate inde possess copi sincer jane addam sign,"41.8716782,-87.6474517",Books;Thanks
3627,1080,"Jane Addams to William Rainey Harper, October 22, 1904","Addams, Jane, gratitude;Addams, Jane, lectures",1904-10-22,hullhous 335 south halst street chicago oct 2204 dr william r harper presid univers chicago chicago dear dr harper may thank committe arrang kind invit deliv convoc address univers next meet convoc tuesday decemb twentieth give much pleasur accept invit may send titl address decemb first faith jane addam sign,"41.8716782,-87.6474517",Lectures
3630,1073,"Jane Addams to Sarah Alice Addams Haldeman, March 11, 1902","Addams, Jane, and family;Addams, Jane, travels",1902-03-11,hull hous 335 south halst street chicago dear alic weber engag broken poor lad hard time manli fine sure must come right end insist sent book also one father post togeth appar fail arriv three month vacat begin april 1 st start increas rank juli 1 st page 2 mr kelley perhap miss lathrop go lo angel may 1 st dont think would better join usit charm time cal colorado trip via omaha pas given burlington interrupt mani time send letter love laura marcet alway love sister jane addam march 111902,"41.8716782,-87.6474517",Family;Travels
3633,1051,"Jane Addams to Mary Rozet Smith, May 3, 1902","Addams, Jane, relationship with Mary Rozet Smith;Addams, Jane, personal life;Addams, Jane, writings, Democracy and Social Ethics",1902-05-03,admit club color member gener feder woman club hotel westminst corner main fourth st lo angel cal may 3 1902 dearest letter napl came yesterday cheer mightili almost beauti spot oh infest woman folk charm visit mr wilmarth whose room fled hostess southern woman time find atmospher littl difficult breath outbreak taken gener attitud feder noth page 2 openli pull wire journey easi mr wilmarth mr ward state room togeth read aloud invit soul end didnt seem long get hot dusti sister kelley report one new leagu anoth open ball committe morn fairli well think met deleg wise owl look seem terribl remot save color question without real issu wish could see ella wait joy flat page 3 move sunday left flurri pleasur quit touch flat nice although imagin go terribl way financi meet trust friend well truste earli june go take summer school chautauqua first two week juli luck away first come home father mother present new bag travel much touch mark affect sure mother could come cal page 4 santa fe rout doesnt go high perfectli easi might almost persuad come sorri didnt book notic friendli nice heartwarm letter one prof seligman morn feel littl better yet tear three leav plea give love sister eleanor alway forev j p laura go take coffe hous summer mr valerio abroad hansen gone abroad summer perhap good,"34.0522342,-118.2436849",Travels
3635,1047,"Jane Addams to Anita McCormick Blaine, February 1902","Addams, Jane, gratitude;Hull-House, donations",1902-02-12,hullhosu 335 south halst street chicago dear mr blain goodli check came morn sure need tell grate confid undertak mean carri still hope pleasur show labor museum sincer gratitud affection jane addam febi 12 1902,"41.8716782,-87.6474517",Hull-House;Philanthropy
3637,1041,"Jane Addams to Anita McCormick Blaine, February 6, 1902","Addams, Jane, lectures;Addams, Jane, requests from;child labor",1902-02-06,hullhous 335 south halst street chicago dear mr blain program chicago woman club next wednesday child labor speaker dr felix adler mr mcfadyn perhap arrang program think discus go genuin one mr mcfadyn certainli know condit child southern cotton mill tell page 2 rest u doubt emot genuin send two card case may care bring friend hope much may abl come faith jane addam febi 6 1902,"41.8716782,-87.6474517",Lectures;Requests
3639,1038,"Jane Addams to Sarah Alice Addams Haldeman, January 31, 1902","Addams, Jane, and family;Addams, Jane, financial dealings",1902-01-31,hullhous 335 south halst street chicago dear alic delight sell stanley share dakota land see probat judg let know stanley eighteen age two year next may suppos weber book reach last hastili jane addam jani 31 1902,"41.8716782,-87.6474517",Family;Finances
3640,1035,"Jane Addams to Sarah Alice Addams Haldeman, January 26, 1902","Addams, Jane, and family",1902-01-26,hullhous 335 south halst street chicago dear alic letter week hope improv wont drop line tell dizzi telephon hospit elgin everi sunday morn report morn far encourag poor laura find hard take cook class great success tri hard keep busi letter weber linn tell page 2 new hope book offici came yesterday abl get copi laura send love marcet alway love sister jane addam jani 26 1902,"41.8716782,-87.6474517",Family;Health
3643,1023,"Jane Addams to Sarah Alice Addams Haldeman, January 1902","Addams, Jane, and family;celebrations",1902-01-01,esther home 5811 delmar bld hullhous 335 south halst street chicago dear alic first letter direct cedarvil reach second one miss jenson call sat other discov handkerchief letter came much impress make prize much quit satisfi reason come disappoint two household deepli howev call postpon summer good new year wish love sister ja,"41.8716782,-87.6474517",Family;Holidays
3646,1016,"Jane Addams to Emily Herey Denison, June 30, 1901","Addams, Jane, requests to;Addams, Jane, relationship with Rockford College",1901-06-30,hullhous 335 south halst street chicago dear mr denison good letter cheer much wish heart might accept cordial invit week entir absorb niec affair absorb fact even read letter next week open summer school rockford perhap later summer visit mr wilmarth lake geneva pleasur see assur would genuin pleasur mani thank hospit retrospect prospect faith jane addam june 301901,"41.8716782,-87.6474517",Requests;Travels
3648,1010,"Jane Addams to Anna Haldeman Addams, June 24, 1901","Addams, Jane, and family",1901-06-24,hullhous 335 south halst street chicago dear mother open enclos letter morn think alic made mistak write name envelop instead mine mistak seem address sure forgiv believ love daughter jane addam june 24 1901,"41.8716782,-87.6474517",Family
3652,996,"Jane Addams to Sarah Alice Addams Haldeman, August 7, 1901","Addams, Jane, and family;photographs",1901-08-07,hullhous 335 south halst street chicago dear alic would glad write lewel girl send address pleasur hope one new pictur marcet earnest send one stanley john plea dont give christma triptim pas go back today esther birthday hope time write line love marcet alway love sister jane addam aug 71901,"41.8716782,-87.6474517",Family;Holidays
3655,987,"Jane Addams to Florence Kelley, August 2, 1901","Addams, Jane, relationship with Florence Kelley",1901-08-02,hullhous 335 south halst street chicago dear sister kelley present itinerari leav today five address mackinaw co mr montgomeri hamilton given longer time buffalo partli choic partli boat john went shop yesterday ten dollar put good shape alway j aug 2 1901 page 2 l chicago sat aug 3 5 pm ar mackinaw sun aug 4 th 515 pm l mackinaw mon aug 12 830 detroit tue aug 13 830 l detroit mon aug 13 930 ar cleveland tue aug 13 430 pm l cleveland tue aug 13 500 pm ar buffalo wed aug 14 530 stay buffalo 424 adam st tuesday aug 20 th l buffalo tue aug 20 8 ar cleveland tue aug 20 6 pm l cleveland tue aug 20 1015 pm ar detroit wed aug 21 5 l detroit wed 21 930 ar mackinaw thur aug 22 1145 l mackinaw friday aug 23 1245 pm ar chicago sat aug 2 pm,"41.8716782,-87.6474517",Travels
3656,985,"Jane Addams to Florence Kelley, August 1, 1901","Addams, Jane, relationship with Florence Kelley",1901-08-01,hullhous 335 south halst street chicago dear sister kelley curiou time regard freight boat final give still boy go john guest plea dear ladi doesnt know much told check take simpli haze excit come rockford wed happi lark follow date leav chicago sat aug 3d 5 pm mackinaw sun aug 4 530 pm stay week quint hamilton page 2 leav mackinaw mon aug 12 830 arr buffalo wed aug 14 530 stay westminst hous 424 adam st buf social settlement rememb miss holm take boarder summer two day show one niagra fall leav buffalo sat aug 17 arr mackinaw mon aug 19 swopehil wed tuesday aug 20 well mr hooker folk arrang stay wed come back u aug 21 come aug 23 cours fine margaret come back ticket one page 3 illeg 12 00 berth meal bring four margaret come littl john goe back hillsid glad get esther letter meant think make tremend effort best love assur like old time one kelley alway j aug 1 st 1901,"41.8716782,-87.6474517",Friends;Travels
3658,979,"Jane Addams to Sarah Alice Addams Haldeman, July 24, 1901","Addams, Jane, and family;Addams, Jane, relationship with Rockford College",1901-07-24,hullhous 335 south halst street chicago dear alic plea plan visit whenev conveni shall gone two day either time whether come twelfth rest time believ chicago nearli bad kansa miss lathrop found night journey bad kansa citi summer school page 2 close next friday juli 26 young peopl settl st loui quit enthusiast new home love marcet hope see soon alway love sister jane addam juli 24 1901 p receiv mr favil check save futur tax,"41.8716782,-87.6474517",Family
3659,977,"Jane Addams to Florence Kelley, July 22, 1901","Addams, Jane, requests from;Addams, Jane, relationship with Florence Kelley",1901-07-22,rockford colleg rockford juli 22 dear sister kelley john midst charm ever want consent send buffalo stanley leav chicago aug 3 spend week quint hamilton enclos letter may sure page 2 invit go buffalo mr burlingham make arrang freight boat expens great insist must mine lad dear mortal bad page 3 miss much summer school gone well everyon regret last week alway forev jane addam,"42.2711311,-89.0939952",Friends;Travels
3665,968,"Jane Addams to Lillian D. Wald, May 17, 1901","Addams, Jane, relationship with Lillian Wald;Hull-House, shop",1901-05-17,hullhous 335 south halst street chicago dear miss wald afraid miss green wouldnt u desir make money crucial point miss cronk go away feel manag coffe hous must part hous gener howev crisi mr cronk may even decid stay year two longer thank much page 2 letter wonder interest project havent time letter morn hope summer bring way good kelley grate bottom heart appreci jane addam may 171901,"41.8716782,-87.6474517",Hull-House
3666,967,"Jane Addams to Esther Margaret Linn Hulbert, July 16, 1901","Addams, Jane, and family",1901-07-16,hullhous 335 south halst street chicago dear esther great satisfact get letter morn also know decid take delmar flat certainli cooler east west one rememb number plea write next letter send box co mr swope oliv st contain rug page 2 mari smith wed present think one prettiest exampl copper tint easili found candl stick four foot dr hackett found pair 7 th ward gave one mari hill land st loui borrow give parti brass jar contain soft coal feed page 3 omnivor grate pictur two miss benedict thought might lend littl color wall sheep one ever sinc cedarvil day long ago sister brockway contribut burnejon aurora littl candl stick carelessli thrown bed room mantl glad appoint came quickli found letter mr swope sunday morn tell hope page 4 goe easili glourious hot today sure st loui wors mere fiction south wind must comfort plea give best love charli write often alway love aunt jane addam p go add copi watt tennyson realli fine hope like south station templ least look scholarli hous may give pleasur,"41.8716782,-87.6474517",Family
3667,965,"Jane Addams to Sarah Alice Addams Haldeman, July 14, 1901","Addams, Jane, and family",1901-07-14,hullhous 335 south halst street chicago juli 14 1901 dear alic nephew place seci anthropolog committe world fair st loui two young peopl establish littl apart spent thursday night cedarvil esther went friday morn happi possibl laura gener way bed linen page 2 went fairli well provid charley st loui togeth last week friday monday opportun get know young man realli nice open heart affection get first year without make grind life hard discourag think go well page 3 mr swope friend kind get establish stay mr swope mother sure good esther cours laura natur person esther time confin one want fear hot st loui oct may come cedarvil event probabl wont page 4 given lectur de moin charm visit virginia richard also saw mr russel mr cole would plea visit sure would enjoy endur hot weather iowa hideous hot imagin kansa must plea let know probabl date come plan ahead love marcet alway love sister jane addam,"41.8716782,-87.6474517",Family
3674,943,"Jane Addams to Richard Theodore Ely, May 31, 1904","Addams, Jane, honors and tributes",1904-05-31,illeg word hullhous 335 south halst street chicago dear mr eli may express regret prematur public enclos chronicl man gener impress news came madison date illeg wrong hardli seem possibl less misquot cours shall grate matter come discus explain regret alway faith jane addam may 31 1904,"41.8716782,-87.6474517",Requests
3675,940,"Jane Addams to Sarah Alice Addams Haldeman, May 28, 1904","Addams, Jane, and family;Addams, Jane, financial dealings",1904-05-28,hullhous 335 south halst streeet chicago dear alic laura gone st loui week visit fair goe onto cedarvil show letter regard take marcet girard perhap might persuad write directli plea let know get deed stanley twenti five minut rr letter go quickli marcet argu glimps fair perhap bring back fall alway love sister jane addam may 241904,"41.8716782,-87.6474517",Family
3676,939,"Jane Addams to Sarah Alice Addams Haldeman, May 25, 1904","Addams, Jane, and family",1904-05-25,dear alic sent deed stanley ask return address co stanley mccormick ranch cimarron new mexico cimarron nearest post offic nearest rr station springer santa fe esther address 5907 bartman ave st loui pictur louis gave marcet promis send perhap wait birthday time acknowledg check deed write day two alway affection sister jane addam may 25 1904,"41.8716782,-87.6474517",Family;Finances
3678,933,"Jane Addams to Sarah Alice Addams Haldeman, May 7, 1904","Addams, Jane, personal life;Addams, Jane, and family",1904-05-07,hullhous 335 south halst street chicago dear alic send birthday present month ahead arriv earlier thought like littl louis hope enjoy take care check deed whenev arriv stanley address cimarron new mexico nearest railway station springer nm boy go right order get good rate alway love sister jane addam may 71904,"41.8716782,-87.6474517",Family;Travels
3679,932,"Jane Addams to Edward Warren Ordway, May 5, 1904","Chicago, activism in;Addams, Jane, requests to",1904-05-05,hullhous 335 south halst street chicago dear mr ordway tri secur signatur soon receiv new list sorri misunderstood first letter took definit commiss particular moment asham chicago behind matter certainli mani citizen belong right side faith jane addam may 5 1904,"41.8716782,-87.6474517",Requests
3680,923,"Jane Addams to Hamilton Holt, May 1, 1904","Addams, Jane, writing;Addams, Jane, requests to",1904-05-01,hullhous 335 south halst street chicago dear mr holt sorri delay repli long kind letter prof rauschenbusch said admir clearli mind ought said long sinc realli find loss materi page 2 even short comment write slowli pain sentenc brought togeth altogeth inadequ shall beg let hearti admir articl thank courtesi faith jane addam may 1 st 1904,"41.8716782,-87.6474517",Requests;Writing
3682,918,"Jane Addams to Edward Warren Ordway, April 30, 1904","Addams, Jane, requests to",1904-04-30,hullhous 335 south halst street chicago dear mr ordway letter reach chicago town seem hast matter conclud action week late would avail sorri grate opportun save philippin independ committe hope give anoth chanc faith jane addam april 30 1904,"41.8716782,-87.6474517",Requests
3684,913,"Jane Addams to Sarah Alice Addams Haldeman, April 25, 1903","Addams, Jane, relationship with Mary Rozet Smith;Addams, Jane, and family;education;travels",1903-04-25,dear alic sarah may decid go itali parti come home earli time school earli sept marcet want come would make shorter summer still give benefit sea voyag write isol fact come may evid decid mari smith spent last sunday st loui delight day page 2 young peopl dear babi littl mari charmer alway love sister jane addam april 251903 hullhous chicago,"41.8716782,-87.6474517",Family;Travels
3699,846,"Jane Addams to Mary Rozet Smith, March 26, 1903","Addams, Jane, relationship with Mary Rozet Smith;Addams, Jane, travels",1903-03-26,parsonag farmington conn dearest spent night eleanor illeg speak hartford afternoon letter worcest brought littl cheer anxiou time dear well other heavenli spring weather hold much enjoy dear old spot certainli reaction ahead favor countri life live new england might time strike beauti drive page 2 five mile last even two address come end shall see dear soon reach chicago plea sleep rest alway alway yr jane addam march 26 1903,"41.7360305,-72.795027",Friends
3712,810,"Jane Addams to Clara Landsberg, May 8, 1905","Hull-House, atmosphere",1905-05-08,hullhous 335 south halst street chicago monday pm deari miss lund report cheer u much although didnt least like return ticket howev mere incid main fact stood fatigu journey go get stronger fast long third floor illeg wilder cant bear go near throat fill think may sure big store affect felic wherev love mother alway ja,"41.8716782,-87.6474517",Hull-House
3715,799,"Jane Addams to Mary Rozet Smith, March 18, 1903","Addams, Jane, personal life;Addams, Jane, relationship with Mary Rozet Smith;Addams, Jane, travels",1903-03-18,overbrook march 18 1903 dearest hasnt 48 hour week havent heard thing mother find restless know hope shall find letter ny well left dear hold bless alway eri trenton went well reach last even time dinner dear aunt jane page 2 ever warm heart see dine settlement even day feel shelter open wilder lectur spring someth beauti yesterday tender green soft light realli almost touch day long two hour ny stop see edith kendal took lunch page 3 escort jersey side penn rr bobbi sky cloud evid expect help believ chicago simpler bigger mind ny air silk petticoat great solac red shoe tri save littl petti feel highli respect bag page 4 plea give love dear household alway forev yr j philadelphia,"39.9845206,-75.2420722",Friends;Travels
3718,787,"Jane Addams to Chauncey McCormick, October 9, 1906","Addams, Jane, personal life;Addams, Jane, writing;Hull-House, support for",1906-10-09,hullhous 335 south halst street chicago dear mr mccormick mean write ever sinc left hullhous tell much admir work upon public bath situat last summer express regret term resid come end kind note came morn saw account accid page 2 long delay letter repli send sympathi entir household sincer hope make speedi recoveri must illeg primit sportsman experi least minut may afford suprem moment alway faith jane addam oct 9 1906,"41.8716782,-87.6474517",Friends
3721,768,"Jane Addams to Sarah Alice Addams Haldeman, February 27, 1903","Addams, Jane, and family;lectures;Addams, Jane, and child labor",1903-02-27,hullhous 335 south halst street chicago dear alic find go springfield tuesday child labor bill come senat committe realli cant get go back wednesday morn seven made appoint dr favil wednesday afternoon terribl sorri away seem way speak albion mich monday even get chicago 7 40 page 2 take 9 oclock train springfield arriv 2 50 appear senat committe three get back morn still give u wednesday free tuesday even night laura sarah glad marcet better although littl sorri give pacif trip love alway love sister jane addam febi 27 1903,"41.8716782,-87.6474517",Family;Lectures;Travels
3725,757,"Jane Addams to Sarah Alice Addams Haldeman, February 3, 1903","Addams, Jane, personal life;Addams, Jane, and family",1903-02-03,hullhous 335 south halst street chicago febi 3 1903 dear alic nice know come spring vacationand perhap well marcet postpon theatr go spring vacat although sorri miss old moral play everyman given great artist abil scholarshipit still goe ten day laura wretch cold week depress weber dr church went see last week seem hopeless case ever admit aw hard laura alway love sister jane addam,"41.8716782,-87.6474517",Family
3726,755,"Jane Addams to Sarah Alice Addams Haldeman, January 26, 1903","Addams, Jane, and family",1903-01-26,hullhous 335 south halst street chicago dear alic terribl sorri hear fire hope loss prove seriou first suppos old play everi man edg miracl play period given town weekwould like marcet hear rockford assn meet hullhous saturday even could attend easili come go colleg peopl page 2 think write miss gulliv unless would rather come dont get telegram come arent come marcet spring vacat sure would enjoy h h run full tilt laura seem well winter develop great skill dyer send love mine alway love sister jane addam jani 261903,"41.8716782,-87.6474517",Family
3727,753,"Frederick H. Deknatel to Nettie Fowler McCormick, January 19, 1903","Addams, Jane, requests to",1903-01-19,hullhous 335 south halst street chicago januari 19 1903 dear madam miss addam wish acknowledg receipt favor 15th inst say glad serv committe mention thank behalf truli frederick h deknatel mr cyru mccormick chicago,"41.8716782,-87.6474517",Requests
3732,731,"Jane Addams to Mr. Davenport, March 25, 1905","Addams, Jane, travels;Addams, Jane, lectures",1905-03-25,hullhous 335 south halst street chicago rochest ny dear mr davenport letter telegram reach today time east short appoint made long advanc find utterli imposs put anoth engag moreov imper appoint chicago april 3 sorri charact work interest much wish might know perhap may meet meet neighborhood worker ny 30 th faith jane addam march 25 1905,"43.16103,-77.6109219",Lectures;Requests;Travels
3733,729,"Jane Addams to Mary Rozet Smith, March 24, 1905","Addams, Jane, relationship with Mary Rozet Smith;Addams, Jane, travels",1905-03-24,hullhous 335 south halst street chicago rome ny march 24 1905 dearest one favorit hotel room finish last instal w ash get interest mari lyster villian plot charm afternoon mr winthrop john winthrop fine babi father head nurs mother declar certainli handi success comfort journey chanc rest lectur write long screed titusvil lie heavi conscienc grate dear littl note glad thing go better page 2 noth world mysteri differ point view peopl take event seri event posit wear much impress upon happen cedarvil day parsif come write word miss wald give best love aunt sarah father alway yr j,"43.2128473,-75.4557303",Travels
3735,727,"Jane Addams to Henry Churchill King, March 24, 1905","Addams, Jane, lectures",1905-03-24,hullhous 335 south halst street chicago rome ny march 24 1905 dear mr king oblig leav chicago hastili last monday time send telegram oblig give oberlin titusvil abl reach afternoon want cours fill oberlin engag quickli possibl find give commenc address columbu ohio june sixth could come oberlin connect titusvil date yet arrang may write later meantim express deep regret page 2 oblig postpon appoint eastern address march 30 co nurs settlement 265 henri st new york ny faith jane addam march,"43.2128473,-75.4557303",Lectures;Requests;Travels
3736,726,"Jane Addams to Mary Rozet Smith, August 24, 1906","Addams, Jane, travels;Addams, Jane, relationship with Mary Rozet Smith",1906-08-24,dearest dont drop littl word cheer way sat yesterday 912 15 25 latter period ear look much terribl hot hottest weather ever known dublin yet spite preternatur slow artist portrait done small first time begin see someth mr brush want reader sever good offer let alon realli get well page 2 friendli charm man mr brush see twice learn realli quit devot drove supper last even one worst thunder storm ever see illeg mr gore said realli unpleas adventur pastth lake sheet light time sky quit genuin send along letter may care see plea dont send back love sister eleanor alway yr j aug 24 1906 dublin nh,"42.9075823,-72.0625817",Friends;Travels
3738,723,"Jane Addams to Richard Theodore Ely, August 14, 1906","Addams, Jane, writing;Addams, Jane, writings, Newer Ideals of Peace",1906-08-14,hullhous 335 south halst street chicago fisher cottag mackinac island michigan dear mr eli book shape final type writer hope find chicago sept 1 st would advantag matter hand earlier work done drop line alway faith jane addam aug 14 1906,"45.8683129,-84.6275658",Friends
3739,721,"Jane Addams to A. L. Mills, March 8, 1905","Addams, Jane, lectures;Addams, Jane, travels;Addams, Jane, requests to",1905-03-08,hullhous 335 south halst street chicago dear mr mill chagrin delay repli letter wait hear portland half engag speak one fair confer hear portland long way lo angel gong busi summer build think better pledg thing grate invit wish plan ever possibl success alway faith jane addam march 8 1905,"41.8716782,-87.6474517",Lectures;Requests;Travels
3740,718,"Maud Gernon Yeomans to Isabelle C. Harvey, March 5, 1905","Addams, Jane, memberships in organizations",1905-03-05,hullhous 335 south halst street chicago march 5 1905 dear mr harvey miss addam ask say sister propos name member r paid due never occur would care keep due kansa page 2 alreadi belong mani societi never join hope much name drop truli maud gernon,"41.8716782,-87.6474517",Memberships;Requests
3741,717,"Jane Addams to Lillian Wald, August 5, 1906","Addams, Jane, relationship with Lillian Wald",1906-08-05,hullhous 335 south halst street chicago dear miss wald sent poor finnish ladi five dollar know littl dont dare ventur without investig look shall grate seem age sinc saw alway jane addam aug 5 1906,"41.8716782,-87.6474517",Friends
3743,713,"Jane Addams to Richard Theodore Ely, August 5, 1906","Addams, Jane, requests to",1906-08-05,hullhous 335 south halst street chicago dear mr eli written mr bliss much hope mcneill paper place wisconsin univers hastili jane addam aug 5th 1906,"41.8716782,-87.6474517",Requests
3744,708,"Frederick H. Deknatel to Henry Churchill King, February 8, 1905","Addams, Jane, lectures;Addams, Jane, travels;Addams, Jane, requests from",1905-02-08,febi 8 1905 dear sir miss addam offer lectur engag titusvil pa march 23rd hope inconveni speak 22nd instead 23rd date seem one avail titusvil public hall engag night trust 23rd suit well sorri oblig ask look train make sure miss addam get titusvil time arrang leav earlier stop oberlin way back east truli frederick h deknatel prest henri c king oberlin colleg,"41.8716782,-87.6474517",Lectures;Requests
3748,679,"Jane Addams to Alice Evelina Fitts, ca. 1905","Addams, Jane, gratitude;Hull-House, donations",1905-01-01,hullhous 335 south halst street chicago dear miss fitt may thank gener check twenti five dollar miss hazard sent also express sympathi sorrow must inde grate yet sail comfort father time would seem help come hullhous sure know alway make room noth would rather dublin month summer perhap see time alway affection jane addam,"41.8716782,-87.6474517",Hull-House;Thanks
3749,673,"Frederick H. Deknatel to Henry Churchill King December 29, 1904","Addams, Jane, lectures;Addams, Jane, travels",1904-12-29,hullhous 335 south halst street chicago dec 291904 dear sir answer favor recent date miss addam regret say would imposs go oberlin time mention would glad way east later month engag rome ny even march 24th could lectur 23rd train permit could stop way home earli april prefer kindli let hear conveni illeg oblig truli frederick h deknatel prest henri c king oberlin colleg,"41.8716782,-87.6474517",Lectures;Requests
3756,656,"Jane Addams to Henry P. Chandler and William Rainey Harper, December 14, 1904","Addams, Jane, requests to;Addams, Jane, lectures",1904-12-14,hullhous 335 south halst street chicago dear mr chandler tri copi address come recept monday even although shall confess present moment far complet ask miss gernon send one photograph sorri havent new one faith jane addam dec 14 1904,"41.8716782,-87.6474517",Lectures;Requests
3764,630,"Jane Addams to Anita McCormick Blaine, December 27, 1906","Addams, Jane, requests from;Hull-House, donations",1906-12-27,hullhous 335 south halst street chicago dear mr blain grate check make continu shop teach possibl last come realli good work must held ultim respons call togeth meet municip museum truste earli jani must come definit conclus page 2 miss much week hope back time consider district supt promis anim session understand e motion come everi possibl good wish new year faith jane addam dec 27 1906,"41.8716782,-87.6474517",Hull-House;Philanthropy;Requests
3765,627,"Jane Addams to Charles E. Hulbert, [December 24], 1906 (fragment)","Addams, Jane, and family",1906-12-24,hullhous 335 south halst street chicago dear charli telegram mari come fill u constern cours think travel fever stage littl hope last letter might arrang matter mr heckel kansa citi posit would seem quit ideal would far away would much better social educ condit littl end fragment,"41.8716782,-87.6474517",Family;Health
3769,594,"Jane Addams to Sarah Alice Addams Haldeman, December 29, 1902","Addams, Jane, and family;photographs",1902-12-29,hullhous 335 south halst street chicago dear alic alreadi sent esther john address thank r pin pleasur want address 5907 bartmer ave st loui mishawaka indiana photograph mr elizabeth brownel mccormick block cor dearborn st randolph stchicago marcet come back chicago let know love alway love sister jane addam dec 291902,"41.8769228,-87.6469894",Family
3772,572,"Jane Addams to Julius Rosenwald, December 15, 1906","Hull-House, donations;Addams, Jane, requests from;Addams, Jane, financial dealings",1906-12-15,hullhous 335 south halst street chicago decemb 15 1906 dear mr rosenwald mani year kindli sent u one hundr dollar toward annual expens hullhous last year check came decemb ventur write today remind former generos express hope may renew subscript year would give much pleasur could visit hullhous see someth activ faith jane addam sign mr juliu rosenwald chicago,"41.8716782,-87.6474517",Hull-House;Philanthropy;Requests
3773,569,"Jane Addams to Frank G. Logan, December 15, 1906","Addams, Jane, financial dealings;Addams, Jane, requests from;Hull-House, donations",1906-12-15,hullhous 335 south halst street chicago dec 15 1906 dear mr logan mani year kindli sent u fifti dollar toward annual expens hullhous last year sent check decemb ventur write today remind former generos express hope may renew subscript year would give much pleasur could visit hullhous see someth activ faith jane addam sign mr frank g logan chicago,"41.8716782,-87.6474517",Hull-House;Philanthropy;Requests
3776,565,"Jane Addams to Anita McCormick Blaine, December 14, 1906","Hull-House, donations;Addams, Jane, requests from",1906-12-14,hullhous 335 south halst street chicago dear mr blain poor old hullhous taken care even midst larger interest although hate bother money overwhelm come count upon five hundr dollar year shop perhap quit without warrant feel could send year even grate usual alway faith jane addam dec 14 1906,"41.8716782,-87.6474517",Hull-House;Philanthropy;Requests
3779,551,"Jane Addams to Anita McCormick Blaine, June 23, 1906","Addams, Jane, requests from",1906-06-23,hullhous 335 south halst street chicago dear mr blain committe appoint see mr crane regard letter consist mr cooley enclos repli involv journey lake geneva seem make better appoint mr cooley alon doesnt seem wise write telephon hastili jane addam june 23 1906,"41.8716782,-87.6474517",Hull-House;Philanthropy
3782,544,"Elsie M. Smith Lucas to Agnes Nestor, December 1, 1906","Addams, Jane, lectures;Addams, Jane, requests to",1906-12-01,hullhous 335 south halst street chicago dec 1 1906 dear miss nestor miss addam receiv letter novemb 25th wish say glad accept invit speak union januari 15th sincer elsi smith sign miss agn nestor chicago illinoi,"41.8716782,-87.6474517",Lectures;Requests
3783,542,"Jane Addams to Sarah Alice Addams Haldeman, November 30, 1906","Addams, Jane, and family;holidays and celebrations",1906-11-30,nov 30 1906 hullhous 335 south halst street chicago dear alic certainli home dec 17 delight see lizzi cant come least 15 th stay sunday make short visit 19 th look lapidari although brought tabl could easili find italian neighborhood come 17 th alway love sister ja,"41.8716782,-87.6474517",Family
3796,492,"Jane Addams to Anita McCormick Blaine, March 10, 1904","Addams, Jane, gratitude",1904-03-10,hullhous 335 south halst street chicago dear mr blain clamor littl note without know dear grate flower may thank good fellowship mean much alway affection jane addam march 10 1904,"41.8716782,-87.6474517",Thanks
3800,476,"Jane Addams to Lillian D. Wald, February 24, 1904","Addams, Jane, relationship with Lillian Wald;Addams, Jane, travels",1904-02-24,hullhous 335 south halst street chicago dear miss wald nice know come april last eastern engag amsterdam thursday march 24 th would nice could come back could meet albani thereabout ny cent road new organ open sunday march 27 would pleasur mari smith well rest u kind plan social hall like pay extra work may entail architect offic recov bad attack tonsil shall ask pardon use pencil anticip come much pleasur alway yr jane addam p expect boston march 20 denison hous febi 24 1904,"41.8716782,-87.6474517",Lectures;Requests;Travels
3802,470,"Jane Addams to Sarah Alice Addams Haldeman, February 13, 1904","Addams, Jane, and family",1904-02-13,hullhous 335 south halst street chicago dear alic understand receiv letter wrote distinctli miss sarah smith better propos earlier photograph graduat one sent mcclurg rock chair cost 25 00 would tri find one time letter morn send distinctli rememb written 2 came safe handthank alway love sister jane addam febi 13 1904,"41.8716782,-87.6474517",Family
3804,466,"Jane Addams to Lillian D. Wald, February 7, 1904","Addams, Jane, relationship with Florence Kelley;Addams, Jane, requests from;Addams, Jane, and family;Addams, Jane, travels",1904-02-07,hullhous 335 south halst street chicago dear miss wald push lectur engag order get back nephew wed march 26 th decid give new york altogeth time new england end write hope plan come back last address amsterdam ny march 24 th perhap could meet page 2 plan social hall could send scheme come much disappoint see love greet household alway affection jane addam febi 7 1904,"41.8716782,-87.6474517",Family;Lectures;Travels
3809,457,"Jane Addams to Richard Theodore Ely, January 12, 1904","Addams, Jane, requests to;Chicago, charitable work in",1904-01-12,hullhous 335 south halst street chicago dear mr eli enclos letter stanley mccormick speak long talk telephon spite mani effort abl make appoint slow come decis think outlook favor hastili jane addam jani 12 1904,"41.8716782,-87.6474517",Requests
3810,456,"Jane Addams to Anita McCormick Blaine, January 10, 1904",performances,1904-01-10,hullhous 335 south halst street chicago dear mr blain play spoke morn friday night shall town littl differ wednesday thursday even unless hear shall hope see wednesday sincer jane addam jani 10 1904,"41.8716782,-87.6474517",Friends
